AdjSquareFeet,DistancetoCoast,DistancetoSinkhole,DistancetoFireDepartment,LocationWindSpeed,Terrain,ValueofHome,NumberOfBuildings,NumberOfUnits,Age
1559.0,-99.0,11.7,0.87,140.0,B   ,125456.0,1.0,1.0,43.0
1228.0,-99.0,3.42,0.72,146.0,HVHZ,130972.0,1.0,1.0,53.0
2045.0,-99.0,1.47,1.49,140.0,B   ,316991.0,1.0,1.0,39.0
5530.0,-99.0,11.03,2.0,130.0,B   ,468383.0,1.0,1.0,20.0
1573.0,-99.0,3.7,1.28,140.0,HVHZ,191410.0,1.0,1.0,44.0
1547.0,-99.0,1.19,1.0,140.0,HVHZ,163090.0,1.0,1.0,27.0
2229.0,2587.2,8.62,1.77,120.0,C   ,204910.0,1.0,1.0,44.0
1195.0,-99.0,3.93,0.74,130.0,B   ,148796.0,1.0,1.0,35.0
480.0,373.19,4.04,0.49,120.0,C   ,133158.0,1.0,1.0,56.0
1156.0,-99.0,3.98,0.46,140.0,HVHZ,98640.0,1.0,1.0,33.0
1303.0,-99.0,3.01,0.83,140.0,HVHZ,102510.0,1.0,1.0,63.0
1344.0,4699.2,0.22,0.63,150.0,B   ,386134.0,1.0,1.0,25.0
1804.0,-99.0,25.51,1.25,146.0,HVHZ,178374.0,1.0,1.0,51.0
2475.0,-99.0,17.05,0.79,146.0,HVHZ,400819.0,1.0,1.0,52.0
1424.0,-99.0,1.64,1.04,140.0,HVHZ,186140.0,1.0,1.0,65.0
1345.0,1372.8,1.55,0.62,130.0,B   ,103737.0,1.0,1.0,66.0
3285.0,-99.0,0.6,2.39,110.0,B   ,225046.0,1.0,1.0,29.0
1352.0,-99.0,1.78,2.11,130.0,B   ,169108.0,3.0,1.0,51.0
1600.0,-99.0,1.13,0.66,140.0,HVHZ,410830.0,1.0,1.0,23.0
1342.0,422.4,3.14,0.8,130.0,C   ,163781.0,1.0,2.0,54.0
1302.0,-99.0,7.8,0.84,140.0,B   ,118735.0,1.0,1.0,64.0
2134.0,-99.0,6.57,1.13,140.0,HVHZ,254000.0,1.0,1.0,47.0
1050.0,-99.0,7.85,0.59,140.0,B   ,61500.0,1.0,1.0,41.0
1236.0,-99.0,4.6,1.12,140.0,HVHZ,117010.0,1.0,1.0,33.0
2752.0,-99.0,6.9,0.41,140.0,HVHZ,285100.0,1.0,1.0,39.0
2329.0,-99.0,3.27,0.9,130.0,B   ,170500.0,1.0,1.0,63.0
1464.0,-99.0,17.94,1.84,146.0,HVHZ,301424.0,1.0,1.0,70.0
2677.0,-99.0,8.23,1.98,140.0,HVHZ,316650.0,1.0,1.0,23.0
1676.0,-99.0,4.05,0.64,146.0,HVHZ,152070.0,1.0,1.0,61.0
2100.0,-99.0,5.72,1.05,140.0,B   ,311692.0,1.0,1.0,61.0
2291.0,-99.0,7.42,1.47,140.0,B   ,350814.0,1.0,1.0,40.0
1422.0,-99.0,0.51,0.67,120.0,B   ,120373.0,1.0,1.0,32.0
1610.0,-99.0,2.35,1.13,123.0,B   ,216459.0,1.0,1.0,31.0
10228.0,52.8,25.35,1.76,136.0,C   ,1802889.0,1.0,1.0,35.0
2376.0,-99.0,2.12,0.22,146.0,HVHZ,240611.0,1.0,1.0,69.0
1278.0,-99.0,25.96,0.81,146.0,HVHZ,174890.0,1.0,1.0,32.0
1302.0,-99.0,16.86,1.51,150.0,B   ,273273.0,1.0,1.0,81.0
2654.0,950.4,5.53,0.27,146.0,HVHZ,992082.0,1.0,1.0,69.0
2784.0,158.4,11.35,3.09,120.0,C   ,1067766.0,1.0,1.0,34.0
3667.0,-99.0,2.9,1.18,140.0,HVHZ,462110.0,2.0,2.0,47.0
1569.0,-99.0,0.32,0.72,120.0,B   ,111058.0,1.0,1.0,44.0
1577.0,4804.8,0.18,0.74,123.0,B   ,187509.0,1.0,1.0,41.0
2693.0,528.0,20.28,1.38,120.0,C   ,218110.0,1.0,1.0,61.0
1502.0,-99.0,4.48,0.82,120.0,B   ,133774.0,1.0,1.0,27.0
1389.0,-99.0,0.49,0.57,120.0,B   ,51156.0,1.0,1.0,67.0
1477.0,-99.0,9.87,1.07,140.0,B   ,186714.0,1.0,1.0,21.0
1800.0,-99.0,6.28,0.3,140.0,HVHZ,163220.0,1.0,1.0,55.0
3136.0,-99.0,0.17,1.99,110.0,B   ,251700.0,1.0,1.0,31.0
2012.0,3379.2,3.14,0.36,140.0,B   ,280739.0,1.0,1.0,54.0
2185.0,-99.0,13.09,0.72,146.0,HVHZ,326791.0,1.0,1.0,17.0
2827.0,-99.0,4.15,1.98,110.0,B   ,292368.0,1.0,1.0,31.0
2253.0,-99.0,23.73,2.1,146.0,HVHZ,396226.0,1.0,1.0,51.0
2940.0,-99.0,24.54,1.03,146.0,HVHZ,511993.0,1.0,1.0,36.0
1909.0,-99.0,0.84,0.43,123.0,B   ,146756.0,1.0,1.0,49.0
1391.0,-99.0,2.08,0.23,130.0,B   ,174700.0,1.0,1.0,61.0
1794.0,-99.0,1.48,0.7,123.0,B   ,202294.0,1.0,1.0,36.0
680.0,4488.0,0.9,1.41,123.0,B   ,43762.0,1.0,1.0,71.0
2227.0,-99.0,0.31,1.65,110.0,B   ,180378.0,1.0,1.0,69.0
1259.0,211.2,3.06,0.35,140.0,HVHZ,220570.0,1.0,1.0,50.0
1807.0,-99.0,1.39,0.41,140.0,HVHZ,185990.0,1.0,1.0,55.0
2406.0,4224.0,0.58,0.69,120.0,B   ,281987.0,1.0,1.0,61.0
1120.0,-99.0,17.88,0.97,146.0,HVHZ,206512.0,1.0,1.0,43.0
1344.0,-99.0,0.87,1.92,110.0,B   ,16090.0,1.0,1.0,7.0
1480.0,-99.0,1.47,0.86,110.0,B   ,131952.0,1.0,1.0,39.0
1410.0,-99.0,1.11,1.24,130.0,B   ,139896.0,1.0,1.0,37.0
2593.0,-99.0,2.6,0.99,110.0,B   ,268183.0,1.0,1.0,24.0
1960.0,950.4,3.28,1.0,120.0,C   ,113254.0,1.0,1.0,75.0
2915.0,-99.0,0.58,0.43,110.0,B   ,394985.0,1.0,1.0,50.0
1964.0,-99.0,3.51,1.1,140.0,HVHZ,155270.0,1.0,1.0,55.0
1847.0,-99.0,0.76,1.47,140.0,B   ,208000.0,1.0,1.0,34.0
2933.0,2851.2,24.56,0.18,120.0,C   ,195870.0,1.0,1.0,61.0
2491.0,1742.4,3.89,1.39,140.0,C   ,780073.0,1.0,1.0,44.0
2440.0,-99.0,0.77,0.8,123.0,B   ,172143.0,1.0,1.0,56.0
1826.0,-99.0,2.21,0.62,130.0,B   ,184400.0,1.0,1.0,58.0
2339.0,-99.0,1.26,0.31,123.0,B   ,194728.0,1.0,1.0,47.0
1091.0,-99.0,0.39,1.17,120.0,B   ,36278.0,1.0,1.0,72.0
2084.0,2481.6,6.34,0.91,130.0,B   ,113858.0,1.0,1.0,43.0
1642.0,-99.0,22.59,0.61,146.0,HVHZ,237984.0,1.0,1.0,51.0
2088.0,2798.4,16.52,1.34,120.0,B   ,133470.0,1.0,1.0,33.0
1890.0,-99.0,3.68,1.11,130.0,B   ,120100.0,1.0,1.0,39.0
1887.0,-99.0,0.52,0.33,110.0,B   ,130800.0,1.0,1.0,38.0
1726.0,158.4,16.96,0.19,130.0,C   ,493614.0,1.0,1.0,43.0
3576.0,2217.6,6.93,0.71,140.0,HVHZ,1219910.0,1.0,1.0,68.0
1455.0,-99.0,2.14,1.09,130.0,B   ,151000.0,1.0,1.0,65.0
2686.0,1108.8,0.92,0.57,140.0,C   ,769244.0,1.0,1.0,98.0
2205.0,-99.0,4.7,1.41,140.0,HVHZ,225310.0,1.0,1.0,46.0
871.0,2587.2,3.95,1.45,140.0,B   ,133875.0,1.0,1.0,36.0
990.0,2006.4,0.65,0.78,123.0,C   ,148237.0,1.0,1.0,63.0
1503.0,-99.0,7.12,0.41,140.0,B   ,199047.0,1.0,1.0,65.0
2597.0,-99.0,0.81,1.12,123.0,B   ,84557.0,1.0,1.0,73.0
1132.0,-99.0,1.31,1.66,110.0,B   ,94236.0,1.0,1.0,35.0
1220.0,-99.0,3.96,0.77,140.0,HVHZ,140770.0,1.0,1.0,57.0
1412.0,-99.0,26.16,2.01,146.0,HVHZ,183906.0,1.0,1.0,31.0
944.0,-99.0,5.02,0.79,140.0,HVHZ,57590.0,1.0,1.0,54.0
1530.0,-99.0,2.62,0.91,140.0,B   ,152459.0,1.0,1.0,62.0
1516.0,-99.0,26.26,1.67,146.0,HVHZ,181244.0,1.0,1.0,50.0
1385.0,1267.2,4.44,1.92,140.0,C   ,232000.0,1.0,1.0,39.0
1399.0,-99.0,5.75,0.75,140.0,HVHZ,272560.0,1.0,1.0,69.0
1978.0,422.4,11.47,1.38,131.0,C   ,806650.0,1.0,1.0,41.0
1945.0,-99.0,29.35,0.98,146.0,HVHZ,209794.0,1.0,1.0,45.0
1330.0,-99.0,4.81,0.76,140.0,HVHZ,120790.0,1.0,1.0,55.0
1700.0,369.6,24.21,1.07,136.0,C   ,575000.0,1.0,1.0,44.0
1229.0,-99.0,0.35,1.03,120.0,B   ,65881.0,1.0,1.0,57.0
1220.0,3801.6,0.91,0.69,130.0,B   ,108000.0,1.0,1.0,65.0
1074.0,-99.0,0.51,0.51,120.0,B   ,132121.0,1.0,1.0,97.0
1122.0,2376.0,12.11,0.35,140.0,B   ,127166.0,1.0,1.0,65.0
2288.0,3115.2,0.41,0.44,123.0,B   ,351701.0,1.0,1.0,58.0
1150.0,-99.0,6.31,0.78,140.0,HVHZ,114490.0,1.0,1.0,42.0
2970.0,1056.0,3.14,0.68,140.0,C   ,1803624.0,2.0,2.0,54.0
1112.0,158.4,7.64,0.96,130.0,C   ,131383.0,1.0,1.0,51.0
906.0,-99.0,3.28,0.83,146.0,HVHZ,97263.0,1.0,1.0,65.0
1655.0,-99.0,0.9,1.53,100.0,B   ,131600.0,1.0,1.0,44.0
1110.0,-99.0,7.22,0.58,140.0,HVHZ,133100.0,1.0,1.0,65.0
2121.0,-99.0,28.7,1.28,146.0,HVHZ,209718.0,2.0,1.0,66.0
2422.0,-99.0,3.15,0.97,140.0,B   ,358369.0,1.0,1.0,53.0
1212.0,-99.0,0.32,0.21,123.0,B   ,113459.0,1.0,1.0,67.0
1882.0,-99.0,5.53,0.52,146.0,HVHZ,141804.0,1.0,1.0,69.0
1853.0,105.6,3.61,0.77,120.0,C   ,473776.0,1.0,1.0,39.0
2347.0,2323.2,6.28,1.09,140.0,HVHZ,307410.0,1.0,1.0,55.0
845.0,-99.0,4.35,0.35,140.0,HVHZ,77610.0,1.0,1.0,65.0
1473.0,-99.0,1.51,1.34,119.0,B   ,83824.0,1.0,1.0,53.0
1228.0,-99.0,15.99,1.36,146.0,HVHZ,188785.0,1.0,1.0,37.0
1958.0,-99.0,0.59,0.91,120.0,B   ,166241.0,1.0,1.0,66.0
1293.0,-99.0,1.86,0.35,140.0,HVHZ,100350.0,1.0,1.0,67.0
2866.0,-99.0,2.17,0.34,140.0,B   ,289677.0,1.0,1.0,30.0
2238.0,-99.0,0.11,0.71,123.0,B   ,188133.0,1.0,1.0,69.0
2077.0,-99.0,2.12,1.3,140.0,HVHZ,266250.0,1.0,1.0,57.0
1832.0,3537.6,12.87,0.76,130.0,B   ,104169.0,1.0,1.0,55.0
1576.0,-99.0,0.29,1.41,120.0,B   ,131420.0,1.0,1.0,57.0
2266.0,14.89,23.09,0.93,135.0,C   ,666620.0,1.0,1.0,33.0
3097.0,-99.0,6.17,1.43,140.0,HVHZ,369270.0,1.0,1.0,37.0
1235.0,-99.0,1.53,0.89,130.0,B   ,97245.0,1.0,1.0,28.0
4006.0,105.6,4.24,0.29,130.0,C   ,1120817.0,1.0,1.0,37.0
1044.0,-99.0,3.31,0.96,146.0,HVHZ,102915.0,1.0,1.0,66.0
2005.0,1953.6,7.83,0.71,140.0,C   ,295913.0,1.0,1.0,42.0
1066.0,-99.0,6.32,1.14,146.0,HVHZ,101703.0,1.0,1.0,72.0
1875.0,-99.0,6.64,0.35,140.0,HVHZ,224420.0,1.0,1.0,55.0
1806.0,2112.0,23.21,0.73,120.0,B   ,111790.0,1.0,1.0,34.0
1238.0,-99.0,1.92,0.91,123.0,B   ,99923.0,1.0,1.0,77.0
1844.0,-99.0,1.16,1.03,110.0,B   ,144500.0,1.0,1.0,21.0
1912.0,5016.0,0.72,1.3,140.0,B   ,174061.0,2.0,1.0,36.0
1915.0,-99.0,5.93,1.47,140.0,HVHZ,302220.0,1.0,1.0,29.0
1624.0,-99.0,8.76,1.42,140.0,B   ,194733.0,1.0,1.0,69.0
2089.0,-99.0,6.41,0.83,140.0,HVHZ,290430.0,1.0,1.0,36.0
1156.0,-99.0,2.24,0.84,140.0,HVHZ,165250.0,1.0,1.0,66.0
1350.0,-99.0,3.77,1.09,140.0,B   ,125416.0,1.0,1.0,35.0
1552.0,-99.0,1.82,0.68,140.0,HVHZ,305390.0,1.0,1.0,60.0
3260.0,-99.0,23.44,0.51,146.0,HVHZ,448939.0,1.0,1.0,34.0
1787.0,-99.0,2.34,0.95,140.0,HVHZ,246510.0,1.0,1.0,63.0
2060.0,-99.0,27.25,1.24,146.0,HVHZ,221217.0,1.0,1.0,50.0
1554.0,-99.0,7.77,5.51,127.0,B   ,133990.0,1.0,1.0,31.0
4237.0,105.6,12.65,0.73,132.0,C   ,2424676.0,1.0,1.0,25.0
1230.0,4804.8,2.25,1.36,120.0,B   ,125025.0,1.0,1.0,70.0
1177.0,-99.0,1.05,0.36,140.0,B   ,140000.0,1.0,1.0,36.0
1167.0,-99.0,0.69,1.91,110.0,B   ,85290.0,1.0,1.0,40.0
2443.0,-99.0,10.66,0.47,130.0,B   ,138896.0,1.0,1.0,37.0
1227.0,2587.2,0.2,0.91,123.0,B   ,125611.0,1.0,1.0,65.0
1517.0,-99.0,7.09,0.83,140.0,HVHZ,214610.0,1.0,1.0,28.0
2459.0,2534.4,25.5,0.86,120.0,C   ,222560.0,1.0,1.0,56.0
3214.0,-99.0,9.39,1.14,140.0,B   ,330541.0,1.0,1.0,27.0
2111.0,-99.0,11.26,0.99,120.0,B   ,114740.0,1.0,1.0,39.0
1887.0,-99.0,2.84,1.3,130.0,B   ,214400.0,1.0,1.0,45.0
1254.0,686.4,1.93,0.96,130.0,C   ,135000.0,1.0,1.0,44.0
2146.0,-99.0,2.21,0.97,140.0,B   ,254012.0,1.0,1.0,44.0
2240.0,-99.0,11.95,1.15,146.0,HVHZ,406539.0,1.0,1.0,73.0
1945.0,-99.0,3.06,0.86,140.0,HVHZ,343320.0,1.0,1.0,29.0
2329.0,-99.0,6.0,1.69,140.0,B   ,238500.0,1.0,1.0,24.0
1794.0,52.8,22.13,0.48,135.0,C   ,723867.0,1.0,1.0,53.0
2523.0,-99.0,7.69,0.21,140.0,HVHZ,275410.0,1.0,1.0,48.0
996.0,-99.0,0.47,1.6,100.0,B   ,54215.0,1.0,1.0,35.0
3863.0,-99.0,20.65,1.54,120.0,B   ,261310.0,1.0,1.0,36.0
1669.0,-99.0,0.18,1.14,110.0,B   ,107598.0,1.0,1.0,25.0
1800.0,4540.8,10.23,1.0,130.0,B   ,171960.0,1.0,2.0,47.0
1152.0,3115.2,8.49,0.71,140.0,B   ,159300.0,1.0,1.0,66.0
2315.0,-99.0,7.66,0.17,130.0,B   ,188962.0,1.0,1.0,45.0
1383.0,-99.0,15.83,0.97,146.0,HVHZ,233477.0,1.0,1.0,77.0
1304.0,-99.0,1.25,0.89,123.0,B   ,131703.0,1.0,1.0,68.0
1573.0,3696.0,3.62,0.25,140.0,B   ,222426.0,1.0,1.0,60.0
2166.0,-99.0,11.7,1.08,146.0,HVHZ,349161.0,1.0,1.0,69.0
2371.0,-99.0,0.82,0.49,146.0,HVHZ,431375.0,1.0,1.0,66.0
1520.0,-99.0,4.44,1.0,140.0,HVHZ,118640.0,1.0,1.0,71.0
1297.0,-99.0,2.43,0.75,140.0,B   ,204051.0,1.0,1.0,44.0
2511.0,-99.0,3.85,0.18,140.0,HVHZ,356790.0,1.0,1.0,55.0
1337.0,-99.0,0.88,1.48,110.0,B   ,75831.0,1.0,1.0,66.0
1295.0,-99.0,8.91,1.31,130.0,B   ,114406.0,1.0,1.0,34.0
2249.0,-99.0,15.03,0.86,146.0,HVHZ,336609.0,1.0,1.0,77.0
1266.0,-99.0,4.27,1.33,120.0,B   ,153036.0,1.0,1.0,37.0
4644.0,-99.0,2.36,1.36,140.0,B   ,510290.0,1.0,1.0,25.0
2642.0,-99.0,1.24,1.59,110.0,B   ,278888.0,1.0,1.0,62.0
788.0,4224.0,9.06,0.74,130.0,B   ,87210.0,1.0,1.0,49.0
1200.0,158.4,11.83,1.06,146.0,HVHZ,622984.0,1.0,1.0,83.0
1693.0,-99.0,4.68,0.29,140.0,HVHZ,204890.0,1.0,1.0,64.0
1412.0,-99.0,3.8,0.94,146.0,HVHZ,153559.0,1.0,1.0,69.0
2484.0,-99.0,5.58,1.23,140.0,HVHZ,344720.0,1.0,1.0,30.0
1019.0,4329.6,5.84,0.77,140.0,B   ,79153.0,1.0,1.0,67.0
1600.0,52.8,6.09,0.61,130.0,C   ,593588.0,1.0,1.0,58.0
2135.0,-99.0,0.55,2.13,120.0,B   ,143750.0,1.0,1.0,53.0
1094.0,3590.4,12.09,0.84,130.0,B   ,133238.0,1.0,1.0,34.0
1572.0,-99.0,3.82,0.38,140.0,B   ,189093.0,1.0,1.0,53.0
1915.0,5174.4,3.23,0.86,140.0,B   ,290911.0,1.0,1.0,34.0
1026.0,-99.0,10.61,0.24,146.0,HVHZ,151419.0,1.0,1.0,66.0
1352.0,844.8,4.96,0.51,120.0,C   ,135711.0,1.0,1.0,97.0
1120.0,-99.0,4.6,0.11,140.0,HVHZ,120410.0,1.0,1.0,63.0
1623.0,-99.0,1.53,1.1,130.0,B   ,119900.0,1.0,1.0,58.0
2196.0,4857.6,2.0,0.75,140.0,HVHZ,402030.0,1.0,1.0,60.0
1824.0,-99.0,7.35,0.7,130.0,B   ,171764.0,1.0,1.0,35.0
2896.0,7.53,24.44,0.82,136.0,C   ,1423668.0,1.0,1.0,31.0
1999.0,-99.0,4.77,1.14,140.0,HVHZ,291240.0,1.0,1.0,31.0
1160.0,4382.4,2.63,0.25,120.0,B   ,103054.0,1.0,1.0,66.0
1196.0,-99.0,9.42,1.68,130.0,B   ,83300.0,1.0,1.0,29.0
2156.0,-99.0,12.39,0.58,146.0,HVHZ,318681.0,1.0,1.0,73.0
1497.0,-99.0,1.93,1.08,123.0,B   ,152906.0,1.0,1.0,63.0
1463.0,3748.8,0.6,1.19,123.0,B   ,162860.0,1.0,1.0,35.0
1498.0,-99.0,3.87,1.21,140.0,HVHZ,200310.0,1.0,1.0,48.0
1088.0,-99.0,1.28,0.86,123.0,B   ,111689.0,1.0,1.0,84.0
1454.0,-99.0,0.67,0.81,123.0,B   ,165917.0,1.0,1.0,66.0
1657.0,-99.0,1.21,1.73,140.0,B   ,51457.0,1.0,1.0,34.0
2511.0,-99.0,6.26,2.77,110.0,B   ,194700.0,1.0,1.0,23.0
1056.0,-99.0,7.56,0.87,130.0,B   ,93000.0,1.0,1.0,36.0
3342.0,-99.0,10.2,1.0,130.0,B   ,223678.0,1.0,1.0,24.0
2436.0,1848.0,11.68,1.04,129.0,B   ,370400.0,1.0,1.0,33.0
2414.0,-99.0,1.48,1.87,130.0,B   ,159735.0,1.0,1.0,44.0
5983.0,105.6,2.53,0.94,130.0,C   ,2135900.0,1.0,1.0,30.0
2321.0,-99.0,5.13,0.82,140.0,HVHZ,279180.0,1.0,1.0,48.0
2509.0,-99.0,22.53,1.89,146.0,HVHZ,302050.0,1.0,1.0,23.0
4726.0,158.4,0.93,1.25,123.0,B   ,528358.0,1.0,1.0,33.0
2133.0,-99.0,27.89,1.34,146.0,HVHZ,262221.0,1.0,1.0,51.0
4878.0,-99.0,6.31,1.09,146.0,HVHZ,404478.0,1.0,1.0,51.0
1276.0,-99.0,1.99,1.13,119.0,B   ,93406.0,1.0,1.0,77.0
1381.0,-99.0,0.1,3.47,110.0,B   ,92811.0,1.0,1.0,45.0
1718.0,-99.0,2.96,0.49,140.0,HVHZ,221510.0,1.0,3.0,45.0
1996.0,1214.4,2.69,1.48,123.0,B   ,214910.0,1.0,1.0,39.0
2112.0,-99.0,0.79,1.31,140.0,HVHZ,210660.0,1.0,1.0,53.0
5041.0,5068.8,11.73,0.59,130.0,B   ,515991.0,1.0,1.0,33.0
1211.0,-99.0,1.98,0.75,140.0,HVHZ,165500.0,1.0,1.0,70.0
1674.0,-99.0,1.67,0.96,123.0,B   ,162299.0,1.0,1.0,44.0
2255.0,4065.6,11.41,0.38,130.0,B   ,206719.0,1.0,1.0,39.0
2303.0,1742.4,0.03,1.26,120.0,B   ,191921.0,1.0,1.0,55.0
1369.0,5016.0,2.39,1.25,140.0,B   ,172083.0,1.0,1.0,61.0
1216.0,-99.0,1.09,0.36,120.0,B   ,87931.0,1.0,1.0,67.0
3167.0,1214.4,5.67,0.19,146.0,HVHZ,840924.0,1.0,1.0,73.0
2500.0,-99.0,0.06,1.85,110.0,B   ,175128.0,1.0,1.0,50.0
1643.0,2270.4,11.19,1.6,131.0,B   ,775415.0,1.0,1.0,32.0
2246.0,-99.0,2.48,0.4,110.0,B   ,235396.0,1.0,1.0,34.0
693.0,-99.0,9.77,0.4,146.0,HVHZ,65144.0,1.0,1.0,75.0
1025.0,-99.0,0.44,0.47,140.0,B   ,113000.0,1.0,1.0,35.0
1060.0,-99.0,13.26,1.0,132.0,B   ,106000.0,1.0,1.0,50.0
1491.0,-99.0,14.32,0.45,146.0,HVHZ,217008.0,1.0,1.0,78.0
2942.0,18.22,13.98,1.25,133.0,B   ,1188596.0,1.0,1.0,42.0
2473.0,-99.0,0.48,0.53,120.0,B   ,194276.0,1.0,1.0,22.0
1436.0,-99.0,11.68,0.49,132.0,B   ,182852.0,1.0,1.0,53.0
1416.0,1425.6,10.12,1.32,120.0,C   ,212787.0,1.0,1.0,49.0
1181.0,-99.0,9.34,0.47,146.0,HVHZ,198382.0,1.0,1.0,35.0
1518.0,-99.0,1.14,0.52,140.0,HVHZ,147390.0,1.0,1.0,71.0
1211.0,-99.0,3.58,0.41,146.0,HVHZ,95000.0,1.0,1.0,53.0
1760.0,4076.12,9.93,0.42,140.0,B   ,15188.0,1.0,1.0,44.0
1769.0,-99.0,3.33,0.83,140.0,HVHZ,223190.0,1.0,1.0,70.0
818.0,3854.4,12.11,0.61,130.0,B   ,43997.0,1.0,1.0,69.0
1989.0,-99.0,0.35,0.57,110.0,B   ,169579.0,1.0,1.0,56.0
2833.0,-99.0,9.19,0.49,146.0,HVHZ,336985.0,2.0,1.0,46.0
1096.0,-99.0,5.92,0.59,140.0,HVHZ,100450.0,1.0,1.0,39.0
1921.0,1795.2,3.7,0.15,130.0,C   ,315427.0,1.0,1.0,56.0
1240.0,-99.0,3.93,1.06,140.0,HVHZ,142840.0,1.0,1.0,44.0
3633.0,105.6,1.45,1.45,130.0,C   ,859111.0,1.0,1.0,60.0
3846.0,-99.0,24.36,0.81,146.0,HVHZ,600190.0,1.0,1.0,53.0
801.0,-99.0,20.12,2.11,130.0,B   ,37126.0,1.0,1.0,17.0
1430.0,-99.0,7.76,0.67,146.0,HVHZ,137645.0,1.0,1.0,76.0
1627.0,-99.0,0.73,1.4,120.0,B   ,173607.0,1.0,1.0,38.0
2437.0,739.2,4.59,0.9,133.0,B   ,670175.0,1.0,1.0,25.0
2624.0,-99.0,14.93,2.81,100.0,B   ,159899.0,1.0,1.0,38.0
1265.0,4752.0,6.14,1.74,130.0,B   ,95697.0,1.0,1.0,34.0
1944.0,-99.0,1.56,0.63,130.0,B   ,90000.0,1.0,2.0,44.0
960.0,-99.0,3.89,0.84,140.0,HVHZ,103090.0,1.0,1.0,46.0
1731.0,-99.0,7.43,0.46,130.0,B   ,120319.0,1.0,1.0,34.0
2269.0,-99.0,2.53,0.88,140.0,B   ,247036.0,1.0,1.0,27.0
1182.0,-99.0,1.24,1.48,120.0,B   ,67955.0,1.0,1.0,62.0
5099.0,-99.0,6.52,0.67,140.0,B   ,376268.0,1.0,1.0,35.0
1876.0,-99.0,0.39,1.91,123.0,B   ,157764.0,1.0,1.0,29.0
746.0,-99.0,7.48,0.85,140.0,HVHZ,33960.0,1.0,1.0,45.0
1289.0,475.2,1.79,0.45,123.0,C   ,129904.0,1.0,1.0,68.0
1032.0,897.6,2.31,0.8,120.0,C   ,150795.0,1.0,1.0,64.0
1356.0,-99.0,0.48,0.84,100.0,B   ,114374.0,1.0,1.0,27.0
1850.0,-99.0,0.31,0.46,140.0,HVHZ,261500.0,1.0,1.0,67.0
1641.0,-99.0,25.26,1.26,146.0,HVHZ,202905.0,1.0,1.0,35.0
2432.0,-99.0,2.7,0.87,140.0,HVHZ,304280.0,1.0,1.0,34.0
1892.0,1953.6,18.44,0.36,146.0,HVHZ,2140181.0,1.0,1.0,72.0
1797.0,-99.0,4.73,0.79,110.0,B   ,180594.0,1.0,1.0,34.0
2911.0,-99.0,2.1,0.98,110.0,B   ,197230.0,1.0,1.0,23.0
2560.0,-99.0,17.25,0.7,120.0,B   ,133110.0,1.0,1.0,44.0
2018.0,-99.0,17.39,1.21,146.0,HVHZ,300855.0,1.0,1.0,30.0
2171.0,-99.0,2.06,0.83,140.0,HVHZ,304540.0,1.0,1.0,63.0
728.0,-99.0,6.27,1.11,140.0,HVHZ,100810.0,1.0,1.0,64.0
1593.0,-99.0,9.72,0.57,140.0,B   ,137047.0,1.0,1.0,63.0
2045.0,52.8,10.19,0.9,120.0,C   ,193040.0,1.0,1.0,33.0
1200.0,-99.0,38.05,1.47,146.0,HVHZ,96180.0,1.0,1.0,45.0
3723.0,792.0,13.47,1.5,130.0,C   ,355303.0,1.0,1.0,58.0
1358.0,4224.0,3.57,0.85,140.0,HVHZ,286360.0,1.0,1.0,69.0
2437.0,-99.0,7.7,0.78,140.0,HVHZ,343360.0,1.0,1.0,27.0
2598.0,1108.8,5.41,0.9,146.0,HVHZ,1139962.0,1.0,1.0,64.0
1094.0,-99.0,0.82,0.91,120.0,B   ,66051.0,1.0,1.0,98.0
2099.0,-99.0,7.61,0.27,140.0,HVHZ,281610.0,1.0,1.0,45.0
6802.0,23.68,23.58,1.02,135.0,C   ,778113.0,1.0,1.0,21.0
1892.0,264.0,21.75,4.08,150.0,B   ,564366.0,1.0,1.0,36.0
1963.0,-99.0,16.7,1.4,146.0,HVHZ,305036.0,2.0,1.0,49.0
1138.0,-99.0,3.48,0.17,130.0,B   ,112668.0,1.0,1.0,34.0
2122.0,-99.0,26.72,1.61,146.0,HVHZ,243756.0,1.0,1.0,57.0
1549.0,1056.0,0.12,2.18,140.0,C   ,325854.0,1.0,1.0,46.0
3591.0,105.6,25.29,1.55,136.0,C   ,941313.0,1.0,1.0,23.0
1729.0,633.6,2.2,0.73,130.0,C   ,446239.0,1.0,2.0,86.0
1266.0,-99.0,2.08,0.11,140.0,HVHZ,121860.0,1.0,1.0,43.0
2466.0,264.0,3.56,0.99,130.0,C   ,513300.0,1.0,1.0,63.0
1847.0,-99.0,0.51,1.13,123.0,B   ,173927.0,1.0,1.0,24.0
1467.0,-99.0,10.0,1.08,140.0,B   ,117788.0,2.0,1.0,43.0
1171.0,-99.0,2.25,0.96,140.0,HVHZ,97480.0,1.0,1.0,70.0
2312.0,-99.0,2.16,1.14,110.0,B   ,154100.0,1.0,1.0,36.0
1187.0,-99.0,4.59,1.3,140.0,HVHZ,108740.0,1.0,1.0,44.0
1848.0,-99.0,8.2,1.41,140.0,B   ,57000.0,1.0,1.0,39.0
1381.0,-99.0,0.53,0.7,123.0,B   ,142416.0,1.0,1.0,61.0
1780.0,-99.0,18.95,0.25,110.0,B   ,89850.0,1.0,1.0,36.0
