AdjSquareFeet,DistancetoCoast,DistancetoSinkhole,DistancetoFireDepartment,LocationWindSpeed,NumberOfBuildings,NumberOfUnits,Age,Terrain_B   ,Terrain_C   ,Terrain_HVHZ
2650.0,-99.0,8.64,0.81,140.0,1.0,1.0,40.0,False,False,True
1307.0,-99.0,2.89,0.32,130.0,1.0,1.0,37.0,True,False,False
2362.0,-99.0,2.0,0.59,140.0,1.0,1.0,44.0,False,False,True
1352.0,-99.0,8.63,0.58,130.0,1.0,1.0,43.0,True,False,False
1352.0,-99.0,8.63,0.58,130.0,1.0,1.0,43.0,True,False,False
1846.0,-99.0,5.16,0.16,140.0,1.0,1.0,45.0,True,False,False
2052.0,-99.0,4.97,1.95,130.0,1.0,1.0,43.0,True,False,False
1856.0,-99.0,4.03,1.22,130.0,1.0,1.0,35.0,True,False,False
3263.0,-99.0,3.86,1.04,140.0,1.0,1.0,42.0,True,False,False
4066.0,1161.6,7.52,0.78,130.0,1.0,1.0,56.0,True,False,False
4066.0,1161.6,7.52,0.78,130.0,1.0,1.0,56.0,True,False,False
1770.0,-99.0,4.53,1.04,140.0,1.0,1.0,53.0,True,False,False
2175.0,-99.0,2.56,0.43,120.0,1.0,1.0,45.0,True,False,False
1426.0,-99.0,2.24,0.46,140.0,1.0,1.0,36.0,False,False,True
2357.0,-99.0,5.69,0.91,140.0,1.0,1.0,43.0,False,False,True
2538.0,-99.0,2.48,0.92,123.0,1.0,1.0,28.0,True,False,False
747.0,-99.0,4.36,0.61,140.0,1.0,1.0,49.0,True,False,False
3990.0,-99.0,11.33,0.59,140.0,1.0,1.0,44.0,True,False,False
2721.0,-99.0,8.77,0.99,140.0,1.0,1.0,39.0,False,False,True
2721.0,-99.0,8.77,0.99,140.0,1.0,1.0,39.0,False,False,True
1621.0,-99.0,8.48,1.0,130.0,1.0,1.0,40.0,True,False,False
1454.0,-99.0,4.59,1.18,131.0,1.0,1.0,22.0,True,False,False
1454.0,-99.0,4.59,1.18,131.0,1.0,1.0,22.0,True,False,False
2403.0,-99.0,2.61,0.57,140.0,1.0,1.0,51.0,True,False,False
1938.0,844.8,4.44,0.7,130.0,1.0,1.0,42.0,False,True,False
1783.0,-99.0,8.2,0.97,140.0,1.0,1.0,45.0,False,False,True
3543.0,-99.0,6.63,0.99,130.0,1.0,1.0,37.0,True,False,False
1647.0,-99.0,7.13,0.63,140.0,1.0,1.0,53.0,False,False,True
1647.0,-99.0,7.13,0.63,140.0,1.0,1.0,53.0,False,False,True
1647.0,-99.0,7.13,0.63,140.0,1.0,1.0,53.0,False,False,True
1775.0,-99.0,18.74,1.12,120.0,1.0,1.0,51.0,True,False,False
1775.0,-99.0,18.74,1.12,120.0,1.0,1.0,51.0,True,False,False
2145.0,-99.0,17.85,0.48,120.0,1.0,1.0,43.0,True,False,False
1816.0,-99.0,3.51,0.8,140.0,1.0,2.0,46.0,True,False,False
2254.0,369.6,11.45,1.64,120.0,1.0,1.0,55.0,False,True,False
3629.0,-99.0,8.47,0.91,140.0,1.0,1.0,49.0,True,False,False
2223.0,-99.0,7.73,0.46,140.0,1.0,1.0,45.0,False,False,True
2484.0,-99.0,17.72,0.86,120.0,1.0,1.0,42.0,True,False,False
2484.0,-99.0,17.72,0.86,120.0,1.0,1.0,42.0,True,False,False
2611.0,-99.0,3.47,0.87,140.0,1.0,1.0,62.0,True,False,False
2311.0,-99.0,3.84,1.79,127.0,1.0,1.0,33.0,True,False,False
2035.0,-99.0,25.01,0.25,120.0,1.0,1.0,59.0,True,False,False
3680.0,4435.2,18.04,0.54,120.0,1.0,1.0,38.0,True,False,False
1407.0,-99.0,1.38,1.05,140.0,1.0,1.0,37.0,True,False,False
1526.0,-99.0,1.47,1.17,110.0,1.0,1.0,66.0,True,False,False
1526.0,-99.0,1.47,1.17,110.0,1.0,1.0,66.0,True,False,False
1432.0,528.0,6.93,0.72,120.0,1.0,1.0,29.0,False,True,False
1838.0,-99.0,4.42,2.31,127.0,1.0,1.0,30.0,True,False,False
1736.0,-99.0,2.32,1.27,130.0,1.0,1.0,51.0,True,False,False
2300.0,-99.0,10.59,0.83,120.0,1.0,1.0,38.0,True,False,False
1297.0,2904.0,4.15,0.88,140.0,1.0,1.0,43.0,True,False,False
1638.0,-99.0,1.08,1.02,123.0,1.0,1.0,59.0,True,False,False
1958.0,-99.0,19.19,1.29,120.0,1.0,1.0,50.0,True,False,False
2293.0,-99.0,0.08,0.9,120.0,1.0,1.0,40.0,True,False,False
1942.0,-99.0,1.15,0.99,130.0,1.0,1.0,35.0,True,False,False
1827.0,3907.2,11.58,0.67,120.0,1.0,1.0,46.0,True,False,False
2666.0,-99.0,3.81,0.39,140.0,1.0,1.0,33.0,True,False,False
2666.0,-99.0,3.81,0.39,140.0,1.0,1.0,33.0,True,False,False
3899.0,-99.0,9.82,1.04,140.0,1.0,1.0,47.0,True,False,False
1984.0,-99.0,0.58,1.32,140.0,1.0,1.0,59.0,False,False,True
1336.0,-99.0,4.1,0.66,140.0,1.0,1.0,71.0,False,False,True
2603.0,-99.0,8.11,1.15,140.0,1.0,1.0,37.0,True,False,False
2603.0,-99.0,8.11,1.15,140.0,1.0,1.0,37.0,True,False,False
1905.0,-99.0,1.42,1.27,140.0,1.0,1.0,36.0,True,False,False
1905.0,-99.0,1.42,1.27,140.0,1.0,1.0,36.0,True,False,False
2121.0,-99.0,1.49,0.56,140.0,1.0,1.0,51.0,True,False,False
1188.0,-99.0,12.59,0.91,132.0,1.0,1.0,52.0,True,False,False
2329.0,-99.0,6.09,0.55,140.0,1.0,1.0,55.0,False,False,True
2147.0,-99.0,2.7,0.6,140.0,1.0,1.0,30.0,True,False,False
2147.0,-99.0,2.7,0.6,140.0,1.0,1.0,30.0,True,False,False
2052.0,-99.0,18.69,0.52,120.0,1.0,1.0,44.0,True,False,False
1594.0,-99.0,8.27,1.46,140.0,1.0,1.0,38.0,True,False,False
3326.0,-99.0,8.87,1.31,140.0,1.0,1.0,22.0,True,False,False
2366.0,-99.0,3.84,1.01,140.0,1.0,1.0,54.0,False,False,True
2366.0,-99.0,3.84,1.01,140.0,1.0,1.0,54.0,False,False,True
2666.0,2164.8,0.93,0.98,120.0,1.0,1.0,77.0,True,False,False
1672.0,-99.0,8.14,1.22,140.0,1.0,1.0,48.0,True,False,False
1435.0,-99.0,1.9,1.85,140.0,1.0,1.0,32.0,True,False,False
777.0,-99.0,1.23,1.44,130.0,1.0,1.0,54.0,True,False,False
777.0,-99.0,1.23,1.44,130.0,1.0,1.0,54.0,True,False,False
2398.0,-99.0,11.76,0.8,140.0,1.0,1.0,63.0,True,False,False
2398.0,-99.0,11.76,0.8,140.0,1.0,1.0,63.0,True,False,False
2676.0,1953.6,24.16,0.68,120.0,1.0,1.0,61.0,False,True,False
2421.0,-99.0,8.31,1.2,140.0,1.0,1.0,49.0,False,False,True
1910.0,-99.0,8.07,0.79,140.0,1.0,1.0,51.0,True,False,False
3262.0,-99.0,3.66,1.48,140.0,1.0,1.0,40.0,True,False,False
2850.0,3168.0,11.16,0.98,131.0,1.0,2.0,31.0,True,False,False
1443.0,-99.0,6.48,1.13,140.0,1.0,1.0,64.0,False,False,True
2114.0,-99.0,0.2,1.24,120.0,1.0,1.0,53.0,True,False,False
2114.0,-99.0,0.2,1.24,120.0,1.0,1.0,53.0,True,False,False
1092.0,-99.0,5.71,0.85,140.0,1.0,1.0,65.0,False,False,True
3002.0,-99.0,3.06,0.67,123.0,1.0,1.0,36.0,True,False,False
1783.0,2587.2,0.7,0.48,123.0,1.0,1.0,54.0,True,False,False
1717.0,-99.0,8.47,0.92,140.0,1.0,1.0,39.0,True,False,False
1860.0,-99.0,4.94,1.42,140.0,1.0,2.0,40.0,False,False,True
1115.0,2692.8,2.53,1.65,123.0,1.0,1.0,54.0,False,True,False
3695.0,-99.0,6.18,0.99,140.0,1.0,1.0,30.0,False,False,True
2093.0,1478.4,24.06,0.84,120.0,1.0,1.0,50.0,False,True,False
1359.0,3801.6,9.79,4.67,130.0,1.0,1.0,40.0,True,False,False
2110.0,3960.0,15.31,0.51,146.0,1.0,1.0,43.0,False,False,True
2249.0,-99.0,5.52,0.92,140.0,1.0,1.0,31.0,False,False,True
2249.0,-99.0,5.52,0.92,140.0,1.0,1.0,31.0,False,False,True
2249.0,-99.0,5.52,0.92,140.0,1.0,1.0,31.0,False,False,True
2413.0,-99.0,0.33,1.03,120.0,1.0,1.0,38.0,True,False,False
1876.0,-99.0,4.11,0.63,140.0,1.0,1.0,40.0,True,False,False
2039.0,-99.0,9.62,0.76,140.0,1.0,1.0,43.0,False,False,True
1442.0,-99.0,10.95,1.49,140.0,1.0,1.0,39.0,True,False,False
2134.0,-99.0,6.86,0.64,140.0,1.0,1.0,43.0,True,False,False
2134.0,-99.0,6.86,0.64,140.0,1.0,1.0,43.0,True,False,False
1767.0,-99.0,3.93,0.41,140.0,1.0,1.0,58.0,True,False,False
1534.0,-99.0,24.16,0.78,146.0,1.0,1.0,48.0,False,False,True
2848.0,-99.0,12.81,1.12,132.0,1.0,1.0,36.0,True,False,False
1805.0,-99.0,26.12,2.07,146.0,1.0,1.0,22.0,False,False,True
2792.0,-99.0,0.63,0.61,120.0,1.0,1.0,40.0,True,False,False
4784.0,-99.0,9.59,0.88,130.0,1.0,1.0,27.0,True,False,False
2093.0,-99.0,0.51,1.65,120.0,1.0,1.0,39.0,True,False,False
1323.0,-99.0,24.63,1.68,146.0,1.0,1.0,44.0,False,False,True
1749.0,-99.0,4.39,0.93,130.0,1.0,1.0,50.0,True,False,False
2738.0,-99.0,21.37,1.03,146.0,1.0,1.0,45.0,False,False,True
2738.0,-99.0,21.37,1.03,146.0,1.0,1.0,45.0,False,False,True
2738.0,-99.0,21.37,1.03,146.0,1.0,1.0,45.0,False,False,True
1976.0,-99.0,1.59,0.14,150.0,1.0,1.0,42.0,True,False,False
2328.0,-99.0,0.19,0.94,120.0,1.0,1.0,67.0,True,False,False
2328.0,-99.0,0.19,0.94,120.0,1.0,1.0,67.0,True,False,False
2792.0,475.2,0.69,0.94,120.0,1.0,1.0,114.0,True,False,False
1746.0,-99.0,22.99,0.67,146.0,1.0,1.0,46.0,False,False,True
1746.0,-99.0,22.99,0.67,146.0,1.0,1.0,46.0,False,False,True
1748.0,-99.0,4.6,0.58,140.0,1.0,1.0,47.0,False,False,True
2813.0,-99.0,3.16,0.94,140.0,1.0,1.0,44.0,False,False,True
2256.0,-99.0,1.32,0.5,140.0,2.0,1.0,56.0,False,False,True
1886.0,-99.0,2.85,0.68,140.0,1.0,1.0,21.0,True,False,False
1356.0,-99.0,7.53,2.26,140.0,1.0,1.0,45.0,True,False,False
2603.0,-99.0,0.68,0.42,120.0,1.0,1.0,63.0,True,False,False
2669.0,-99.0,5.74,1.04,140.0,1.0,1.0,63.0,True,False,False
1126.0,-99.0,11.44,0.91,132.0,1.0,1.0,47.0,True,False,False
1126.0,-99.0,11.44,0.91,132.0,1.0,1.0,47.0,True,False,False
1546.0,1795.2,2.13,1.67,123.0,1.0,1.0,64.0,True,False,False
2300.0,-99.0,21.06,1.38,146.0,1.0,1.0,50.0,False,False,True
3044.0,1900.8,24.59,0.55,120.0,1.0,1.0,57.0,False,True,False
1951.0,-99.0,11.34,1.05,140.0,1.0,1.0,53.0,True,False,False
2339.0,-99.0,7.54,0.71,130.0,1.0,1.0,35.0,True,False,False
2088.0,-99.0,22.42,1.48,146.0,1.0,1.0,59.0,False,False,True
2088.0,-99.0,22.42,1.48,146.0,1.0,1.0,59.0,False,False,True
1406.0,-99.0,0.44,1.16,130.0,1.0,1.0,71.0,True,False,False
1493.0,-99.0,25.97,0.8,146.0,1.0,1.0,35.0,False,False,True
894.0,-99.0,1.44,0.79,130.0,1.0,1.0,49.0,True,False,False
1482.0,4224.0,0.23,0.73,120.0,1.0,1.0,83.0,True,False,False
2801.0,2323.2,1.3,0.52,120.0,2.0,2.0,94.0,True,False,False
2088.0,-99.0,7.58,0.05,130.0,1.0,1.0,36.0,True,False,False
2293.0,-99.0,9.14,1.27,130.0,1.0,1.0,36.0,True,False,False
1973.0,-99.0,0.1,0.8,120.0,1.0,1.0,30.0,True,False,False
1973.0,-99.0,0.1,0.8,120.0,1.0,1.0,30.0,True,False,False
2849.0,3115.2,8.54,1.77,120.0,1.0,1.0,44.0,False,True,False
1680.0,2692.8,9.0,0.71,130.0,1.0,1.0,59.0,True,False,False
1908.0,1795.2,1.52,0.6,120.0,1.0,1.0,82.0,True,False,False
1908.0,1795.2,1.52,0.6,120.0,1.0,1.0,82.0,True,False,False
1552.0,-99.0,9.53,1.18,140.0,1.0,1.0,51.0,True,False,False
2603.0,-99.0,0.64,0.97,120.0,1.0,1.0,43.0,True,False,False
1415.0,-99.0,1.9,0.85,130.0,1.0,1.0,47.0,True,False,False
1009.0,-99.0,0.97,0.76,140.0,1.0,1.0,69.0,False,False,True
1895.0,158.4,4.79,1.11,130.0,2.0,1.0,41.0,True,False,False
2325.0,4752.0,10.92,0.89,131.0,1.0,1.0,57.0,True,False,False
3002.0,-99.0,12.34,0.41,120.0,1.0,1.0,25.0,True,False,False
3002.0,-99.0,12.34,0.41,120.0,1.0,1.0,25.0,True,False,False
2625.0,-99.0,24.38,0.89,146.0,1.0,1.0,35.0,False,False,True
1664.0,3590.4,11.02,0.8,131.0,1.0,1.0,48.0,True,False,False
1843.0,-99.0,24.11,0.81,120.0,1.0,1.0,60.0,True,False,False
1843.0,-99.0,24.11,0.81,120.0,1.0,1.0,60.0,True,False,False
2366.0,-99.0,4.53,1.16,130.0,2.0,1.0,49.0,True,False,False
1246.0,-99.0,12.03,0.34,140.0,1.0,1.0,51.0,True,False,False
1615.0,-99.0,4.51,0.78,140.0,1.0,1.0,66.0,True,False,False
2447.0,-99.0,5.9,1.13,140.0,1.0,1.0,39.0,False,False,True
3837.0,1478.4,26.01,0.58,120.0,1.0,1.0,37.0,False,True,False
2371.0,3220.8,3.02,0.49,140.0,1.0,1.0,51.0,True,False,False
2371.0,3220.8,3.02,0.49,140.0,1.0,1.0,51.0,True,False,False
2064.0,-99.0,6.3,1.11,140.0,1.0,1.0,59.0,True,False,False
1875.0,-99.0,0.46,0.23,123.0,1.0,1.0,52.0,True,False,False
1465.0,-99.0,5.75,0.29,140.0,1.0,1.0,35.0,False,False,True
1352.0,-99.0,6.9,1.35,140.0,1.0,1.0,52.0,True,False,False
2457.0,3590.4,23.76,0.72,120.0,1.0,1.0,52.0,False,True,False
2457.0,3590.4,23.76,0.72,120.0,1.0,1.0,52.0,False,True,False
1898.0,-99.0,16.3,0.28,120.0,1.0,1.0,31.0,True,False,False
1563.0,-99.0,21.84,0.48,146.0,1.0,1.0,70.0,False,False,True
1584.0,-99.0,7.08,1.52,150.0,1.0,1.0,31.0,True,False,False
1584.0,-99.0,7.08,1.52,150.0,1.0,1.0,31.0,True,False,False
1584.0,-99.0,7.08,1.52,150.0,1.0,1.0,31.0,True,False,False
2418.0,-99.0,6.08,0.93,140.0,1.0,1.0,50.0,False,False,True
2418.0,-99.0,6.08,0.93,140.0,1.0,1.0,50.0,False,False,True
2418.0,-99.0,6.08,0.93,140.0,1.0,1.0,50.0,False,False,True
1856.0,-99.0,0.41,0.27,123.0,1.0,1.0,38.0,True,False,False
1856.0,-99.0,0.41,0.27,123.0,1.0,1.0,38.0,True,False,False
1482.0,-99.0,1.02,1.27,130.0,1.0,1.0,52.0,True,False,False
1482.0,-99.0,1.02,1.27,130.0,1.0,1.0,52.0,True,False,False
3744.0,-99.0,5.77,0.57,140.0,1.0,1.0,30.0,False,False,True
1472.0,-99.0,3.86,0.38,140.0,1.0,1.0,62.0,False,False,True
1705.0,1214.4,1.36,0.72,123.0,1.0,1.0,65.0,False,True,False
1705.0,1214.4,1.36,0.72,123.0,1.0,1.0,65.0,False,True,False
3624.0,-99.0,4.96,0.76,140.0,1.0,1.0,44.0,False,False,True
1673.0,-99.0,24.97,1.19,120.0,1.0,1.0,56.0,True,False,False
1673.0,-99.0,24.97,1.19,120.0,1.0,1.0,56.0,True,False,False
985.0,-99.0,2.56,0.94,140.0,1.0,1.0,70.0,False,False,True
985.0,-99.0,2.56,0.94,140.0,1.0,1.0,70.0,False,False,True
1672.0,2376.0,8.42,1.43,120.0,1.0,1.0,60.0,True,False,False
1672.0,2376.0,8.42,1.43,120.0,1.0,1.0,60.0,True,False,False
2278.0,-99.0,0.34,0.68,120.0,1.0,1.0,99.0,True,False,False
2499.0,-99.0,4.11,0.94,140.0,1.0,1.0,44.0,True,False,False
1570.0,-99.0,9.24,0.74,120.0,1.0,1.0,67.0,True,False,False
3828.0,105.6,0.62,0.94,123.0,1.0,1.0,45.0,False,True,False
1616.0,-99.0,19.3,1.02,120.0,1.0,1.0,47.0,True,False,False
1886.0,-99.0,2.51,0.81,123.0,1.0,1.0,34.0,True,False,False
1663.0,-99.0,0.71,1.27,140.0,1.0,1.0,62.0,False,False,True
2018.0,-99.0,1.04,1.24,123.0,1.0,1.0,61.0,True,False,False
2018.0,-99.0,1.04,1.24,123.0,1.0,1.0,61.0,True,False,False
2664.0,-99.0,0.44,0.92,120.0,1.0,1.0,44.0,True,False,False
1540.0,-99.0,25.05,0.55,120.0,1.0,1.0,63.0,True,False,False
2775.0,2270.4,26.34,0.38,120.0,1.0,1.0,49.0,False,True,False
1389.0,-99.0,0.42,1.2,123.0,1.0,1.0,76.0,True,False,False
1326.0,-99.0,3.16,1.09,140.0,1.0,1.0,61.0,True,False,False
2191.0,-99.0,2.11,0.98,140.0,1.0,1.0,46.0,True,False,False
2191.0,-99.0,2.11,0.98,140.0,1.0,1.0,46.0,True,False,False
1451.0,-99.0,1.4,0.41,123.0,1.0,1.0,69.0,True,False,False
1937.0,-99.0,8.29,1.14,140.0,1.0,1.0,47.0,True,False,False
1893.0,-99.0,11.75,0.89,140.0,1.0,1.0,62.0,True,False,False
2060.0,-99.0,3.18,1.47,140.0,1.0,1.0,38.0,True,False,False
4040.0,-99.0,18.03,0.78,120.0,1.0,1.0,40.0,True,False,False
2091.0,-99.0,5.31,1.44,140.0,1.0,1.0,46.0,False,False,True
1893.0,-99.0,4.8,0.71,140.0,1.0,1.0,56.0,False,False,True
1282.0,-99.0,15.5,1.12,146.0,1.0,1.0,85.0,False,False,True
2133.0,-99.0,1.9,0.34,140.0,1.0,1.0,52.0,True,False,False
2625.0,-99.0,7.86,1.09,140.0,1.0,1.0,38.0,False,False,True
1476.0,105.6,6.47,1.73,130.0,2.0,1.0,43.0,True,False,False
1472.0,-99.0,6.25,0.9,146.0,1.0,1.0,75.0,False,False,True
1336.0,-99.0,5.95,0.84,140.0,1.0,1.0,47.0,True,False,False
2133.0,-99.0,7.69,0.86,140.0,1.0,1.0,52.0,False,False,True
1953.0,-99.0,0.27,1.53,120.0,1.0,1.0,58.0,True,False,False
1953.0,-99.0,0.27,1.53,120.0,1.0,1.0,58.0,True,False,False
1633.0,-99.0,10.57,0.78,140.0,1.0,1.0,49.0,True,False,False
2267.0,-99.0,7.01,0.29,140.0,1.0,1.0,35.0,False,False,True
2103.0,-99.0,0.68,1.01,120.0,1.0,1.0,69.0,True,False,False
2103.0,-99.0,0.68,1.01,120.0,1.0,1.0,69.0,True,False,False
2740.0,-99.0,5.44,1.16,120.0,1.0,1.0,30.0,False,True,False
1984.0,-99.0,2.08,0.13,140.0,1.0,1.0,36.0,False,False,True
1536.0,-99.0,6.3,2.73,140.0,5.0,1.0,52.0,True,False,False
2264.0,2323.2,24.15,0.63,120.0,1.0,1.0,60.0,False,True,False
2264.0,2323.2,24.15,0.63,120.0,1.0,1.0,60.0,False,True,False
2264.0,2323.2,24.15,0.63,120.0,1.0,1.0,60.0,False,True,False
2264.0,2323.2,24.15,0.63,120.0,1.0,1.0,60.0,False,True,False
1408.0,-99.0,8.49,0.38,140.0,1.0,1.0,47.0,True,False,False
1502.0,-99.0,4.47,1.39,140.0,1.0,1.0,64.0,True,False,False
1596.0,-99.0,8.63,0.18,140.0,1.0,1.0,44.0,True,False,False
2631.0,-99.0,11.39,1.7,140.0,1.0,1.0,33.0,True,False,False
1322.0,-99.0,0.27,2.04,130.0,1.0,1.0,64.0,True,False,False
1322.0,-99.0,0.27,2.04,130.0,1.0,1.0,64.0,True,False,False
1321.0,-99.0,1.72,1.7,130.0,1.0,1.0,51.0,True,False,False
1813.0,-99.0,6.24,1.65,140.0,1.0,1.0,44.0,True,False,False
1792.0,-99.0,6.76,1.52,130.0,1.0,1.0,35.0,True,False,False
1952.0,686.4,16.87,2.78,130.0,1.0,1.0,52.0,False,True,False
1556.0,-99.0,3.32,0.92,140.0,1.0,1.0,61.0,True,False,False
1556.0,-99.0,3.32,0.92,140.0,1.0,1.0,61.0,True,False,False
1598.0,-99.0,6.96,0.61,146.0,1.0,1.0,62.0,False,False,True
1588.0,-99.0,3.28,0.75,120.0,1.0,1.0,65.0,True,False,False
1588.0,-99.0,3.28,0.75,120.0,1.0,1.0,65.0,True,False,False
3454.0,-99.0,7.42,1.09,130.0,1.0,1.0,31.0,True,False,False
3454.0,-99.0,7.42,1.09,130.0,1.0,1.0,31.0,True,False,False
3086.0,-99.0,5.69,1.3,140.0,1.0,1.0,37.0,False,False,True
2538.0,-99.0,9.49,1.44,130.0,1.0,1.0,43.0,True,False,False
2538.0,-99.0,9.49,1.44,130.0,1.0,1.0,43.0,True,False,False
1600.0,-99.0,3.34,1.54,140.0,1.0,1.0,41.0,True,False,False
1020.0,-99.0,0.75,0.85,123.0,1.0,1.0,40.0,True,False,False
3175.0,1003.2,22.92,0.3,120.0,1.0,1.0,51.0,False,True,False
2084.0,-99.0,1.68,1.05,140.0,1.0,1.0,36.0,False,False,True
2084.0,-99.0,1.68,1.05,140.0,1.0,1.0,36.0,False,False,True
1653.0,-99.0,8.64,0.57,140.0,1.0,1.0,52.0,False,False,True
1422.0,-99.0,15.72,0.9,146.0,1.0,1.0,71.0,False,False,True
1422.0,-99.0,15.72,0.9,146.0,1.0,1.0,71.0,False,False,True
2196.0,3432.0,3.69,0.45,140.0,1.0,1.0,44.0,True,False,False
1996.0,-99.0,5.93,0.89,140.0,1.0,1.0,58.0,False,False,True
1847.0,-99.0,22.89,1.16,120.0,1.0,1.0,67.0,True,False,False
2650.0,-99.0,0.95,0.61,120.0,1.0,1.0,56.0,True,False,False
1592.0,-99.0,7.64,0.9,140.0,1.0,1.0,33.0,True,False,False
1842.0,-99.0,0.55,1.47,123.0,1.0,1.0,52.0,True,False,False
1587.0,-99.0,4.45,0.32,130.0,1.0,1.0,84.0,True,False,False
1634.0,-99.0,0.95,0.61,123.0,1.0,1.0,67.0,True,False,False
1634.0,-99.0,0.95,0.61,123.0,1.0,1.0,67.0,True,False,False
1769.0,-99.0,1.14,0.4,140.0,1.0,1.0,58.0,False,False,True
1769.0,-99.0,1.14,0.4,140.0,1.0,1.0,58.0,False,False,True
2303.0,-99.0,4.25,1.11,130.0,1.0,1.0,31.0,True,False,False
2303.0,-99.0,4.25,1.11,130.0,1.0,1.0,31.0,True,False,False
1761.0,-99.0,17.36,0.86,146.0,1.0,1.0,65.0,False,False,True
1784.0,-99.0,2.39,0.45,120.0,1.0,1.0,45.0,True,False,False
2191.0,-99.0,3.98,0.88,120.0,1.0,1.0,38.0,True,False,False
2262.0,1267.2,4.24,1.89,130.0,1.0,1.0,54.0,False,True,False
2666.0,-99.0,4.59,1.08,131.0,1.0,1.0,45.0,True,False,False
1230.0,369.6,0.86,0.29,123.0,1.0,1.0,38.0,True,False,False
2473.0,-99.0,1.51,1.25,140.0,1.0,1.0,40.0,True,False,False
2359.0,2798.4,23.79,0.79,120.0,1.0,1.0,60.0,False,True,False
2817.0,-99.0,6.91,0.6,140.0,1.0,1.0,51.0,True,False,False
2377.0,-99.0,25.44,1.59,146.0,2.0,1.0,52.0,False,False,True
1770.0,3220.8,11.97,0.22,132.0,1.0,1.0,63.0,True,False,False
4536.0,-99.0,7.26,0.99,130.0,1.0,1.0,32.0,True,False,False
2248.0,-99.0,6.32,1.21,140.0,1.0,1.0,30.0,False,False,True
1128.0,-99.0,7.5,0.77,150.0,1.0,1.0,47.0,True,False,False
2943.0,-99.0,25.02,1.23,146.0,1.0,1.0,54.0,False,False,True
2427.0,-99.0,3.94,0.43,140.0,1.0,1.0,54.0,False,False,True
1976.0,-99.0,0.83,0.75,120.0,1.0,1.0,43.0,True,False,False
1768.0,-99.0,25.63,1.67,146.0,1.0,1.0,52.0,False,False,True
1768.0,-99.0,25.63,1.67,146.0,1.0,1.0,52.0,False,False,True
1579.0,52.8,9.63,4.45,130.0,2.0,1.0,49.0,False,True,False
1360.0,-99.0,0.74,0.6,130.0,1.0,1.0,71.0,True,False,False
1543.0,-99.0,18.31,1.11,146.0,1.0,1.0,33.0,False,False,True
1543.0,-99.0,18.31,1.11,146.0,1.0,1.0,33.0,False,False,True
1530.0,-99.0,1.06,1.06,130.0,1.0,1.0,44.0,True,False,False
1280.0,-99.0,0.73,1.2,130.0,1.0,1.0,67.0,True,False,False
2787.0,-99.0,1.68,1.31,140.0,1.0,1.0,47.0,True,False,False
2787.0,-99.0,1.68,1.31,140.0,1.0,1.0,47.0,True,False,False
2330.0,2112.0,23.76,0.84,120.0,1.0,1.0,47.0,False,True,False
1460.0,-99.0,0.46,0.7,120.0,1.0,1.0,64.0,True,False,False
2807.0,369.6,13.39,2.54,120.0,1.0,1.0,50.0,False,True,False
1662.0,-99.0,1.16,0.78,123.0,1.0,1.0,99.0,True,False,False
2574.0,-99.0,4.16,1.22,130.0,1.0,1.0,46.0,True,False,False
1754.0,-99.0,4.89,0.53,140.0,1.0,1.0,45.0,False,False,True
2049.0,-99.0,6.84,0.43,140.0,1.0,1.0,54.0,False,False,True
2049.0,-99.0,6.84,0.43,140.0,1.0,1.0,54.0,False,False,True
1506.0,3643.2,1.29,0.38,123.0,1.0,1.0,87.0,True,False,False
2577.0,1478.4,16.34,1.65,130.0,1.0,1.0,35.0,False,True,False
2577.0,1478.4,16.34,1.65,130.0,1.0,1.0,35.0,False,True,False
1428.0,-99.0,5.18,1.72,140.0,1.0,1.0,61.0,True,False,False
1852.0,-99.0,3.52,0.88,130.0,2.0,1.0,42.0,True,False,False
2963.0,-99.0,6.25,1.27,120.0,1.0,1.0,47.0,True,False,False
1210.0,-99.0,0.34,0.82,123.0,1.0,1.0,48.0,True,False,False
3454.0,792.0,24.83,1.07,120.0,1.0,1.0,45.0,False,True,False
977.0,-99.0,26.06,1.75,146.0,1.0,1.0,67.0,False,False,True
1950.0,-99.0,1.45,0.29,123.0,1.0,1.0,83.0,True,False,False
1950.0,-99.0,1.45,0.29,123.0,1.0,1.0,83.0,True,False,False
1420.0,-99.0,2.24,1.12,110.0,1.0,1.0,39.0,True,False,False
1420.0,-99.0,2.24,1.12,110.0,1.0,1.0,39.0,True,False,False
2805.0,-99.0,1.06,1.05,140.0,1.0,1.0,40.0,True,False,False
2924.0,-99.0,3.47,1.19,140.0,1.0,1.0,51.0,False,False,True
2005.0,-99.0,1.04,0.1,140.0,1.0,1.0,58.0,False,False,True
1471.0,-99.0,7.16,0.99,150.0,1.0,1.0,48.0,True,False,False
1364.0,1320.0,0.97,0.62,123.0,1.0,1.0,74.0,False,True,False
2343.0,-99.0,1.17,1.29,140.0,1.0,1.0,44.0,True,False,False
1533.0,-99.0,5.32,2.26,129.0,1.0,1.0,37.0,True,False,False
2109.0,-99.0,8.26,1.21,140.0,1.0,1.0,46.0,True,False,False
1808.0,-99.0,2.56,0.86,140.0,1.0,1.0,45.0,True,False,False
2180.0,-99.0,22.45,1.42,146.0,1.0,1.0,59.0,False,False,True
3215.0,-99.0,3.34,0.86,140.0,1.0,1.0,54.0,True,False,False
